zoneid,81sas100929,81sas100930,81sas100931,81sas100932,81sas100933,81sas100934,81sas100935,81sas100936,81sas100937,81sas100938,81sas100939,81sas100940,81sas100941,81sas100942,81sas100943,81sas100944,81sas100945,81sas100946,81sas100947,81sas100948,81sas100949,81sas100950,81sas100951,81sas100952,81sas100953,81sas100954,81sas100955,81sas100956,81sas100957,81sas100958,81sas100959,81sas100960,81sas100961,81sas100962,81sas100963,81sas100964,81sas100965,81sas100966,81sas100967,81sas100968,81sas100969,81sas100970,81sas100971,81sas100972,81sas100973,81sas100974,81sas100975,81sas100976,81sas100977,81sas100978,81sas100979,81sas100980,81sas100981,81sas100982,81sas100983,81sas100984,81sas100985,81sas100986,81sas100987,81sas100988,81sas100989,81sas100990,81sas100991,81sas100992,81sas100993,81sas100994,81sas100995,81sas100996,81sas100997,81sas100998,81sas100999,81sas101000,81sas101001,81sas101002,81sas101003,81sas101004,81sas101005,81sas101006,81sas101007,81sas101008,81sas101009,81sas101010,81sas101011,81sas101012,81sas101013,81sas101014,81sas101015,81sas101016,81sas101017,81sas101018,81sas101019,81sas101020,81sas101021,81sas101022,81sas101023,81sas101024,81sas101025,81sas101026,81sas101027,81sas101028,81sas101029,81sas101030,81sas101031,81sas101032,81sas101033,81sas101034,81sas101035,81sas101036,81sas101037,81sas101038,81sas101039,81sas101040,81sas101041,81sas101042,81sas101043,81sas101044,81sas101045,81sas101046,81sas101047,81sas101048,81sas101049,81sas101050,81sas101051,81sas101052,81sas101053,81sas101054,81sas101055,81sas101056,81sas101057,81sas101058,81sas101059,81sas101060,81sas101061,81sas101062,81sas101063,81sas101064,81sas101065,81sas101066,81sas101067,81sas101068,81sas101069,81sas101070,81sas101071,81sas101072,81sas101073,81sas101074,81sas101075,81sas101076,81sas101077,81sas101078,81sas101079,81sas101080,81sas101081,81sas101082,81sas101083,81sas101084,81sas101085,81sas101086,81sas101087,81sas101088,81sas101089,81sas101090,81sas101091,81sas101092,81sas101093,81sas101094,81sas101095,81sas101096,81sas101097,81sas101098,81sas101099,81sas101100,81sas101101,81sas101102,81sas101103,81sas101104,81sas101105,81sas101106,81sas101107,81sas101108,81sas101109,81sas101110,81sas101111,81sas101112,81sas101113,81sas101114,81sas101115,81sas101116,81sas101117,81sas101118,81sas101119,81sas101120,81sas101121,81sas101122,81sas101123,81sas101124,81sas101125,81sas101126,81sas101127,81sas101128,81sas101129,81sas101130,81sas101131,81sas101132,81sas101133,81sas101134,81sas101135,81sas101136,81sas101137,81sas101138,81sas101139,81sas101140,81sas101141,81sas101142,81sas101143,81sas101144,81sas101145,81sas101146,81sas101147,81sas101148
03BNAP31  ,227,227,0,0,0,0,0,0,629,629,0,0,0,0,0,0,4,9,29,53,138,331,227,227,0,0,0,0,0,0,629,629,0,0,0,0,0,0,5,5,0,0,0,0,0,0,12,12,0,0,0,0,0,0,222,222,0,0,0,0,0,0,617,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,29,53,0,0,0,0,4,9,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,331,1,1,137,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAP32  ,190,190,0,0,0,0,0,0,559,559,0,0,0,0,0,0,3,18,12,117,121,313,190,190,0,0,0,0,0,0,559,559,0,0,0,0,0,0,10,10,0,0,0,0,0,0,34,34,0,0,0,0,0,0,177,177,0,0,0,0,0,0,511,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,12,117,0,0,0,0,3,18,12,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,313,0,2,120,310,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAP33  ,201,201,0,0,0,0,0,0,644,644,0,0,0,0,0,0,3,2,26,17,39,83,201,201,0,0,0,0,0,0,644,644,0,0,0,0,0,0,166,166,0,0,0,0,0,0,556,556,0,0,0,0,0,0,27,27,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,14,14,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,26,17,2,0,21,8,1,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,83,15,32,23,45,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAP34  ,194,194,0,0,0,0,0,0,665,665,0,0,0,0,0,0,1,2,5,7,15,40,194,194,0,0,0,0,0,0,665,665,0,0,0,0,0,0,190,190,0,0,0,0,0,0,658,658,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,2,5,7,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,13,39,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAP35  ,62,62,0,0,0,0,0,0,170,170,0,0,0,0,0,0,2,4,6,20,41,108,62,62,0,0,0,0,0,0,170,170,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,14,0,0,0,0,0,0,57,57,0,0,0,0,0,0,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,20,0,1,0,6,2,3,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,108,3,8,38,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAP36  ,209,209,0,0,0,0,0,0,615,615,0,0,0,0,0,0,1,10,6,62,79,188,209,209,0,0,0,0,0,0,615,615,0,0,0,0,0,0,129,129,0,0,0,0,0,0,396,396,0,0,0,0,0,0,77,77,0,0,0,0,0,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,62,1,3,6,20,0,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,188,29,70,50,116,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ01  ,234,232,2,0,0,0,0,2,472,470,2,0,0,0,0,2,0,1,0,7,141,222,234,232,2,0,0,0,0,2,472,470,2,0,0,0,0,2,90,90,0,0,0,0,0,0,243,243,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,137,135,2,0,0,0,0,2,216,214,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,222,34,63,1,3,103,150,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ02  ,218,218,0,0,0,0,0,0,549,549,0,0,0,0,0,0,0,2,0,12,77,130,218,218,0,0,0,0,0,0,549,549,0,0,0,0,0,0,206,206,0,0,0,0,0,0,529,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,11,11,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,2,0,12,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,130,70,120,0,0,0,0,0,0,0,0,4,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ03  ,214,214,0,0,0,0,0,0,557,557,0,0,0,0,0,0,0,5,0,26,87,175,214,214,0,0,0,0,0,0,557,557,0,0,0,0,0,0,203,203,0,0,0,0,0,0,537,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,9,9,0,0,0,0,0,0,6,6,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,5,0,26,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,87,175,81,166,0,0,0,0,0,0,0,0,2,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ04  ,242,221,21,0,0,0,0,21,442,414,28,0,0,0,0,28,0,3,0,9,128,192,242,221,21,0,0,0,0,21,442,414,28,0,0,0,0,28,156,156,0,0,0,0,0,0,318,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,58,58,0,0,0,0,0,0,2,0,2,0,0,0,0,2,4,0,4,0,0,0,0,4,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,7,4,3,0,0,0,0,3,11,8,3,0,0,0,0,3,28,12,16,0,0,0,0,16,43,22,21,0,0,0,0,21,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,7,128,192,67,113,0,0,37,43,0,0,2,4,6,9,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ05  ,160,135,23,2,0,2,0,23,413,376,31,6,0,6,0,31,1,3,9,40,89,196,160,135,23,2,0,2,0,23,413,376,31,6,0,6,0,31,47,46,0,1,0,1,0,0,167,161,0,6,0,6,0,0,11,11,0,0,0,0,0,0,35,35,0,0,0,0,0,0,36,36,0,0,0,0,0,0,111,111,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,14,13,0,1,0,1,0,0,20,20,0,0,0,0,0,0,49,26,23,0,0,0,0,23,76,45,31,0,0,0,0,31,1,3,9,40,0,3,0,22,0,0,0,12,1,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,196,12,42,10,27,21,63,0,0,0,0,13,20,33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ06  ,265,264,1,0,0,0,0,0,602,593,4,5,0,0,5,0,0,0,0,0,132,200,265,264,1,0,0,0,0,0,602,593,4,5,0,0,5,0,175,174,1,0,0,0,0,0,487,478,4,5,0,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,81,81,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,200,51,101,1,2,75,89,0,0,0,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ07  ,206,203,2,1,0,1,0,2,545,540,3,2,0,2,0,3,0,4,0,18,69,146,206,203,2,1,0,1,0,2,545,540,3,2,0,2,0,3,195,193,1,1,0,1,0,1,525,522,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,13,13,0,0,0,0,0,0,2,1,1,0,0,0,0,1,3,1,2,0,0,0,0,2,0,4,0,18,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,146,62,136,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ08  ,185,179,0,2,4,5,5,0,489,478,0,3,8,10,9,0,0,4,0,20,83,197,185,179,0,2,4,5,5,0,489,478,0,3,8,10,9,0,171,168,0,1,2,3,2,0,467,459,0,2,6,8,6,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,2,2,2,0,21,19,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,197,70,176,0,1,0,0,0,0,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ09  ,225,224,1,0,0,0,0,1,523,521,2,0,0,0,0,2,0,6,0,31,121,235,225,224,1,0,0,0,0,1,523,521,2,0,0,0,0,2,163,162,1,0,0,0,0,1,424,422,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,31,0,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,235,77,174,0,0,1,2,0,0,0,0,43,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ10  ,195,195,0,0,0,0,0,0,519,518,0,1,0,1,0,0,2,5,6,34,109,226,195,195,0,0,0,0,0,0,519,518,0,1,0,1,0,0,159,159,0,0,0,0,0,0,464,463,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,35,35,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,34,2,5,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,226,81,186,0,0,0,0,0,0,0,0,28,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ11  ,138,120,5,9,4,9,8,4,326,290,8,22,6,13,21,5,1,4,2,25,74,116,138,120,5,9,4,9,8,4,326,290,8,22,6,13,21,5,77,70,1,5,1,5,2,0,221,203,3,12,3,8,10,0,38,38,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,3,3,3,6,0,34,23,0,8,3,3,11,0,8,3,4,1,0,1,0,4,12,5,5,2,0,2,0,5,1,4,2,25,0,2,0,12,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,2,0,74,116,24,44,31,42,0,0,0,0,0,0,13,21,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ12  ,185,143,42,0,0,0,0,42,435,383,52,0,0,0,0,52,3,5,19,19,112,202,185,143,42,0,0,0,0,42,435,383,52,0,0,0,0,52,105,105,0,0,0,0,0,0,308,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,72,30,42,0,0,0,0,42,100,48,52,0,0,0,0,52,3,5,19,19,0,3,0,13,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,112,202,44,100,0,0,4,20,0,0,0,0,2,2,62,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ13  ,194,159,26,3,6,6,9,26,487,436,30,11,10,10,21,30,5,1,21,15,110,235,194,159,26,3,6,6,9,26,487,436,30,11,10,10,21,30,122,117,1,2,2,2,4,1,349,340,1,5,3,3,8,1,5,4,1,0,0,0,0,1,18,16,2,0,0,0,0,2,7,1,6,0,0,0,0,6,7,1,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,2,0,4,4,4,2,32,20,5,0,7,7,7,5,43,26,16,1,0,0,1,16,81,59,16,6,0,0,6,16,5,1,21,15,2,1,16,15,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,110,235,60,141,2,8,5,5,0,0,0,0,14,24,29,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ14  ,143,113,15,13,2,2,15,15,387,330,21,34,2,2,36,21,3,5,8,34,78,170,143,113,15,13,2,2,15,15,387,330,21,34,2,2,36,21,94,84,1,9,0,0,9,1,260,236,5,19,0,0,19,5,9,9,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,14,0,0,0,0,0,0,10,4,0,4,2,2,6,0,26,9,0,15,2,2,17,0,25,11,14,0,0,0,0,14,50,34,16,0,0,0,0,16,3,5,8,34,0,1,0,7,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,3,1,8,4,78,170,46,100,6,24,0,0,0,0,0,0,6,8,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ15  ,155,137,6,11,1,1,12,6,430,397,7,25,1,1,26,7,3,7,21,49,95,234,155,137,6,11,1,1,12,6,430,397,7,25,1,1,26,7,122,117,0,4,1,1,5,0,370,355,0,14,1,1,15,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,19,11,1,7,0,0,7,1,31,19,1,11,0,0,11,1,9,4,5,0,0,0,0,5,15,9,6,0,0,0,0,6,3,7,21,49,2,6,17,42,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,95,234,67,182,1,1,2,11,0,0,2,3,14,22,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ16  ,133,121,1,8,3,3,11,1,347,317,5,18,7,7,25,5,0,1,0,10,43,91,133,121,1,8,3,3,11,1,347,317,5,18,7,7,25,5,111,103,1,4,3,3,7,1,297,278,5,9,5,5,14,5,5,5,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,14,10,0,4,0,0,4,0,30,19,0,9,2,2,11,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,91,29,62,2,6,0,0,0,0,0,0,11,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ17  ,175,175,0,0,0,0,0,0,533,533,0,0,0,0,0,0,1,6,5,33,72,172,175,175,0,0,0,0,0,0,533,533,0,0,0,0,0,0,139,139,0,0,0,0,0,0,459,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,12,12,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,6,5,33,0,4,0,22,0,0,0,0,1,1,5,4,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,72,172,46,124,0,0,14,28,0,0,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ18  ,119,79,0,22,18,18,40,0,326,236,0,48,42,42,90,0,0,7,0,35,74,177,119,79,0,22,18,18,40,0,326,236,0,48,42,42,90,0,69,63,0,5,1,1,6,0,218,203,0,11,4,4,15,0,6,6,0,0,0,0,0,0,15,15,0,0,0,0,0,0,22,3,0,5,14,14,19,0,45,4,0,10,31,31,41,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,19,5,0,11,3,3,14,0,37,6,0,24,7,7,31,0,1,0,0,1,0,0,1,0,3,0,0,3,0,0,3,0,0,7,0,35,0,5,0,30,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,177,36,97,5,16,17,32,0,0,0,0,15,29,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ19  ,90,90,0,0,0,0,0,0,186,186,0,0,0,0,0,0,0,2,0,9,62,113,90,90,0,0,0,0,0,0,186,186,0,0,0,0,0,0,6,6,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,150,150,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,62,113,2,4,0,0,57,104,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ20  ,65,64,0,1,0,0,1,0,205,202,0,2,1,1,3,0,1,2,12,13,26,92,65,64,0,1,0,0,1,0,205,202,0,2,1,1,3,0,61,60,0,1,0,0,1,0,185,183,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,18,17,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,12,13,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,26,92,22,76,0,0,0,0,0,0,0,0,3,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ21  ,158,120,38,0,0,0,0,37,256,205,51,0,0,0,0,48,3,1,9,3,133,191,158,120,38,0,0,0,0,37,256,205,51,0,0,0,0,48,19,17,2,0,0,0,0,2,41,40,1,0,0,0,0,1,7,7,0,0,0,0,0,0,25,25,0,0,0,0,0,0,57,54,3,0,0,0,0,3,79,73,6,0,0,0,0,4,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,7,1,0,0,0,0,1,17,16,1,0,0,0,0,1,62,30,32,0,0,0,0,31,83,40,43,0,0,0,0,42,3,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,3,133,191,11,16,5,19,57,77,2,0,2,5,5,9,51,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAQ22  ,176,160,16,0,0,0,0,16,411,385,26,0,0,0,0,26,11,5,23,29,91,156,176,160,16,0,0,0,0,16,411,385,26,0,0,0,0,26,79,77,2,0,0,0,0,2,239,231,8,0,0,0,0,8,2,2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,19,18,1,0,0,0,0,1,45,44,1,0,0,0,0,1,75,62,13,0,0,0,0,13,106,89,17,0,0,0,0,17,11,5,23,29,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,11,0,23,0,91,156,25,44,1,5,1,7,0,0,1,4,10,21,53,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
